id,title,isbn,page_count,publishing_date,form,publisher,language,author,illustrator,originally_published,genres,subject,awards,nominations,characters,description,sub_title
4jGQEAAAQBAJ,The Changeling,"9781590301944, 1590301943",352,"April 12, 2005",Paperback,Shambhala,English,Kate Horsley,,2003,"Historical Fiction, Psychological Fiction","Fiction / Historical / General, Fiction / Literary, Fiction / General, Psychological fiction, Gender identity -- Fiction, Identity (Psychology) -- Fiction, Ireland -- Fiction, Passing (Identity) -- Fiction, Sex role -- Fiction, Women -- Fiction -- Ireland",,,,"Here, the author of the acclaimed Confessions of a Pagan Nun takes us to fourteenth-century Ireland for a strange and luminous tale of the elusive nature of identity and of triumph in adversity. The Changeling is the story of Grey, a peasant girl who is raised as a boy, and who, until adolescence, never doubts herself to be male. The revelation of her womanhood marks the beginning of her journey through a succession of changing identities—including son, wife, warrior, and mother—each of which brings its own special wisdom, but none of which, she discovers, can ultimately define her. In the course of her adventurous life, Grey deals with all the challenges of her tumultuous age—from political oppression to corrupt Church hierarchy to the horrors of the Black Death—ultimately finding pe...",A Novel
5jE316OI8qgC,The Changeling,"9780449146972, 0449146979",369,"August 28, 1990",Paperback,Random House Publishing Group,English,Philippa Carr,,1989,"Romance novel, Historical Fiction, Gothic fiction, Domestic Fiction","Great Britain -- Fiction -- History -- Victoria, 1837-1901",,,,A historical romance involving 2 babies being switched at birth.,
NE-vsBpIuQ0C,The Known World,"9780061159176, 0061159174",432,"August 29, 2006",Paperback,HarperCollins,English,Edward P. Jones,,2003,"Novel, Historical Fiction, historical novel","Fiction / African American & Black / Historical, more","Pulitzer Prize for Fiction, National Book Critics Circle Award for Fiction, International Dublin Literary Award, Anisfield-Wolf Book Award for Fiction","Pulitzer Prize for Fiction, more","Augustus Townsend, William Robbins, Henry Townsend, Caldonia, Moses","From National Book Award-nominated author Edward P. Jones comes a debut novel of stunning emotional depth and unequaled literary power
Henry Townsend, a farmer, boot maker, and former slave, through the surprising twists and unforeseen turns of life in antebellum Virginia, becomes proprietor of his own plantation--as well his own slaves. When he dies, his widow Caldonia succumbs to profound grief, and things begin to fall apart at their plantation: slaves take to escaping under the cover of night, and families who had once found love under the weight of slavery begin to betray one another. Beyond the Townsend household, the known world also unravels: low-paid white patrollers stand watch as slave “speculators” sell free black people into slavery, and rumors of slave rebellion...",
KBc3sv6Fo5gC,The Known World (Large Print),"9780060749910, 0060749911",576,"June 15, 2004",Paperback,HarperCollins,English,Edward P. Jones,,2003,"Novel, Historical Fiction, historical novel","Fiction / African American & Black / Historical, more","Pulitzer Prize for Fiction, National Book Critics Circle Award for Fiction, International Dublin Literary Award, Anisfield-Wolf Book Award for Fiction","Pulitzer Prize for Fiction, more","Augustus Townsend, William Robbins, Henry Townsend, Caldonia, Moses","From National Book Award-nominated author Edward P. Jones comes a debut novel of stunning emotional depth and unequaled literary power
Henry Townsend, a farmer, boot maker, and former slave, through the surprising twists and unforeseen turns of life in antebellum Virginia, becomes proprietor of his own plantation--as well his own slaves. When he dies, his widow Caldonia succumbs to profound grief, and things begin to fall apart at their plantation: slaves take to escaping under the cover of night, and families who had once found love under the weight of slavery begin to betray one another. Beyond the Townsend household, the known world also unravels: low-paid white patrollers stand watch as slave “speculators” sell free black people into slavery, and rumors of slave rebellion...",
QLw2sjBuF9oC,"Traders, Guns & Money","9780273704744, 0273704745",334,2006,Paperback,Financial Times Prentice Hall,English,Satyajit Das,,2006,,Derivative securities,,,,"""I had been in derivatives for over 25 years. Many traders hadn't been born when I stumbled accidentally into the arcane world of derivatives trading. The Indonesians were at the fag end of that career. How did I get there? I had followed the money. I had ridden the tide and currents of financial markets. I had not known very much then. Even now I only knew the many unknowns. How did I get here? It was a very long story. Send Traders, Guns and Money is that story.....""
Warren Buffet once labelled derivatives ""financial weapons of mass destruction"". Unlike the military kind, financial WMD are not hard to find. Many great companies use them. These businesses use derivatives to make money or protect them from risk. It's a simple case of greed or fear. Or is it?
In deriva...",Knowns and Unknowns in the Dazzling World of Derivatives
1uJSPgAACAAJ,Artesia: Adventures In The Known World RPG,"9781932386103, 1932386106",352,"July 15, 2009",Hardcover,Archaia,English,Mark Smylie,Mark Smylie,"July 15, 2009",,"Games & Activities / Role Playing & Fantasy, Video games",,,,"The award-winning graphic novel Artesia comes to life in the Adventures in the Known World RPG, using a modified and easy-to-use Fuzion-based roleplaying system to plunge players into the strife-riven realms of the Known World, from the Warring Citadels of the Daragjan Highlands to the never-ending feud between the Sun Court of Illia and the Phoenix Court of the Empire of Thessid-Gola. Includes an expansive adaptation of R. Talsorian Games' LifePath character-generation system including birth omens, star signs and divine and heroic lineages, and rules for talents and abilities accessible to characters through the Arcana, the Tarot-like system representing the Known World's archetypal paths of power and the foundation of an unique system of experience, allowing game rewards for virtually all types of character actions.",
uOSPZhoDIuMC,Uncommon Carriers,"9780374280390, 0374280398",256,"May 16, 2006",Hardcover,"Farrar, Straus and Giroux",English,John McPhee,,May 2006,,"Literary Collections / Essays, Transportation / General, Freight and freightage, Transportation",,,,"What John McPhee's books all have in common is that they are about real people in real places. Here, at his adventurous best, he is out and about with people who work in freight transportation.

Over the past eight years, John McPhee has spent considerable time in the company of people who work in freight transportation. Uncommon Carriers is his sketchbook of them and of his journeys with them. He rides from Atlanta to Tacoma alongside Don Ainsworth, owner and operator of a sixty-five-foot,
eighteen-wheel chemical tanker carrying hazmats. McPhee attends ship-handling school on a pond in the foothills of the French Alps, where, for a tuition of $15,000 a week, skippers of the largest ocean ships refine their capabilities in twenty-foot scale models. He goes up the ""tight-ass...",
kNp33i-AIq0C,Heirs of General Practice,"9780374519742, 0374519749",119,April 1986,Paperback,"Farrar, Straus and Giroux",English,John McPhee,,1984,"Biography, Personal narrative","Biography & Autobiography / Medical (incl. Patients), Medical / Family & General Practice, Family medicine -- United States, Medical / Essays, Medical / Physicians, Medicine -- Specialties and specialists -- United States, Physician and patient, Physicians (General practice) -- United States",,,,"Heirs of General Practice is a frieze of glimpses of young doctors with patients of every age—about a dozen physicians in all, who belong to the new medical specialty called family practice. They are people who have addressed themselves to a need for a unifying generalism in a world that has become greatly subdivided by specialization, physicians who work with the ""unquantifiable idea that a doctor who treats your grandmother, your father, your niece, and your daughter will be more adroit in treating you.""

These young men and women are seen in their examining rooms in various rural communities in Maine, but Maine is only the example. Their medical objectives, their successes, the professional obstacles they do and do not overcome are representative of any place family practiti...",
p1qKQgAACAAJ,The control of nature,"9780374522599, 0374522596",272,September 1990,Paperback,"Farrar, Straus and Giroux",English,John McPhee,,1987,,"Nature / Environmental Conservation & Protection, Debris avalanches -- California -- Los Angeles, Environmental protection, Flood control -- Mississippi River, Nature -- Effect of human beings on, Social Science / Human Geography, Volcanic eruptions -- Iceland",,,,"""While John McPhee was working on his previous book, Rising from the Plains, he happened to walk by the engineering building at the University of Wyoming, where words etched in limestone said: “Strive on--the control of nature is won, not given."" In the morning sunlight, that central phrase--“the control of nature”--seemed to sparkle with unintended ambiguity. Bilateral, symmetrical, it could with equal speed travel in opposite directions. For some years, he had been planning a book about places in the world where people have been engaged in all-out battles with nature, about (in the words of the book itself) “any struggle against natural forces--heroic or venal, rash or well advised--when human beings conscript themselves to fight against the earth, to take what is not given, to rout t...",
e0mlGwAACAAJ,Annals of the former world,"9780374518738, 0374518734",695,1998,Paperback,"Farrar, Straus and Giroux",English,John McPhee,,1998,,"Science / Earth Sciences / Geology, Geologists -- Biography -- United States, Geology -- United States",Pulitzer Prize for General Nonfiction,Pulitzer Prize for General Nonfiction,,"The Pulitzer Prize-winning view of the continent, across the fortieth parallel and down through 4.6 billion years

Twenty years ago, when John McPhee began his journeys back and forth across the United States, he planned to describe a cross section of North America at about the fortieth parallel and, in the process, come to an understanding not only of the science but of the style of the geologists he traveled with. The structure of the book never changed, but its breadth caused him to complete it in stages, under the overall title Annals of the Former World.

Like the terrain it covers, Annals of the Former World tells a multilayered tale, and the reader may choose one of many paths through it. As clearly and succinctly written as it is profoundly informed, this is our finest popular survey of geology and a masterpiece of modern nonfiction.

Annals of the Former World is the winner of the 1999 Pulitzer Prize for Nonfiction.",
